zone,numero,couche,x,y,zrelatif,zreference,zabsolu,orientation,pendage,vers,longueur,largeur,epaisseur
K20,1167,KLC3,80,25,50,0,50,NS,O,W,28,19,8
K20,1254,KLC3,82,31,62,0,62,EW,P,,52,34,25
K20,41,KLC,67,52,58,0,58,NS,O,N,42,32,22
K20,1333,KLC4,90,30,69,0,69,,P,,19,17,12
K20,10,KLC,64,46,58,0,58,NWSE,P,,30,20,16
K20,1169,KLC3,77,30,52,0,52,NWSE,O,NW,21,16,9
K20,1097,KLC3,78,25,47,0,47,EW,P,,16,8,3
K20,1148,KLC3,83,34,50,0,50,,O,E,21,19,9
K20,1152,KLC3,79,44,52,0,52,NS,P,,17,11,8
K20,1250,KLC3,76,44,63,0,63,EW,P,,31,23,19
K20,1061,KLC1,77,57,50,"1,5","51,5",NS,P,,26,13,6
K20,1257,KLC3,85,34,62,0,62,NS,O,N,27,18,13
K20,1231,KLC3,86,37,58,0,58,NWSE,P,,36,30,18
K20,1220,KLC3,86,44,56,0,56,NWSE,P,,17,11,7
K20,72,KLA3,80,60,15,0,15,NESW,O,NE,23,16,8
K20,1156,KLC3,84,21,51,0,51,NWSE,O,W,32,24,17
K20,1216,KLC3,78,34,55,0,55,NWSE,O,NW,22,18,16
K20,1228,KLC3,88,27,56,0,56,EW,V,,28,20,15
K20,1069,KLA4,88,77,31,0,31,NWSE,O,SE,53,40,17
K20,1242,KLC3,85,35,59,0,59,,P,,30,30,25
K20,1130,KLC3,88,32,54,0,54,NWSE,P,,67,55,30
K20,31,KLC,58,59,61,0,61,EW,V,,23,16,15
K20,1263,KLC3,89,59,61,0,61,NWSE,O,SW,36,25,15
K20,1064,KLC1,75,78,54,"1,5","55,5",NS,P,,32,17,9
K20,1319,KLC4,80,34,67,0,67,NS,O,N,25,21,6
K20,6,KLC,65,44,65,0,65,NESW,O,SW,20,15,15
K20,1063,KLC1,84,50,48,"1,5","49,5",NS,P,,47,38,15
K20,1261,KLC3,80,37,62,0,62,NWSE,O,NW,50,28,28
K20,1230,KLC3,87,32,56,0,56,NS,P,,75,24,12
K20,1160,KLC3,81,38,52,0,52,EW,O,NE,39,33,11
K20,1082,KLC1,86,48,50,0,50,NWSE,O,NE,25,20,6
K20,1202,KLC3,77,28,54,0,54,EW,O,SE,34,21,11
K20,1218,KLC3,87,48,55,0,55,NESW,P,,22,17,4
K20,1079,KLC1,78,48,50,0,50,NS,O,N,45,20,16
K20,1209,KLC3,78,40,54,0,54,NESW,P,,27,17,10
K20,1222,KLC3,80,45,57,0,57,,O,W,30,23,20
K20,20,KLC,63,51,66,0,66,EW,P,,42,21,15
K20,1168,KLC3,83,26,49,0,49,NESW,O,NW,24,20,8
K20,1241,KLC3,83,37,59,0,59,,P,,24,19,17
K20,62,KLC,72,45,58,0,58,NS,O,S,40,25,15
K20,1221,KLC3,82,38,57,0,57,EW,O,W,18,12,6
K20,1486,KLC10,70,49,81,0,81,,V,,34,24,22
K20,13195,KLD13,,,,,,,,,18,12,4
K20,1685,KLC10,90,40,83,0,83,NS,P,,25,22,5
K20,1213,KLC3,86,52,56,0,56,NS,P,,17,10,5
K20,32,KLC,60,58,61,0,61,,O,W,29,29,19
K20,1128,KLC3,92,34,46,0,46,NS,O,NW,50,34,22
K20,1252,KLC3,90,26,60,0,60,,P,,25,21,20
K20,1247,KLC3,90,27,60,0,60,EW,P,,20,14,8
K20,1206,KLC3,90,28,50,0,50,,O,W,36,35,26
K20,1336,KLC4,93,30,69,0,69,EW,O,W,21,11,8
K20,1349,KLC5,94,27,71,0,71,NS,P,,14,5,4
K20,1325,KLC4,93,31,66,0,66,NWSE,P,,40,18,18
K20,1271,KLC3,95,55,62,0,62,EW,O,E,30,20,18
K20,1187,KLC3,85,21,52,0,52,NS,O,S,41,31,16
K20,1223,KLC3,82,28,57,0,57,NWSE,P,,40,36,20
K20,1324,KLC4,89,32,67,0,67,EW,P,,39,30,28
K20,1159,KLC3,85,33,51,0,51,,P,,21,21,5
K20,1046,KLB1,85,34,46,"1,5","47,5",NS,P,,17,10,5
K20,1238,KLC3,89,43,59,0,59,NWSE,O,E,40,35,19
K20,1219,KLC3,86,52,57,0,57,NS,P,,23,13,10
K20,1053,KLC1,76,79,54,"1,5","55,5",EW,O,W,92,55,53
K20,1135,KLC3,85,36,50,0,50,NS,O,E,29,19,16
K20,1045,KLB1,79,43,47,"1,5","48,5",EW,P,,26,20,7
K20,1212,KLC3,83,51,57,0,57,EW,P,,20,14,5
K20,1033,KLB1,98,94,44,"1,5","45,5",EW,O,W,11,10,4
K20,1234,KLC3,81,39,58,0,58,EW,P,,29,6,4
K20,1173,KLC3,74,43,54,0,54,,P,,14,13,11
K20,1089,KLC2,78,55,53,0,53,EW,P,,29,25,6
K20,1042,KLB1,80,20,44,"1,5","45,5",NS,O,N,23,10,7
K20,1036,KLB1,73,39,46,"1,5","47,5",EW,P,,18,7,7
K20,1205,KLC3,87,31,53,0,53,EW,O,W,41,30,18
K20,1224,KLC3,88,46,57,0,57,NESW,P,,27,14,12
K20,1113,KLC2,83,70,57,0,57,,O,N,19,16,7
K20,1773,KLC12,90,59,"80,5",0,"80,5",NS,P,,19,15,9
K20,33,KLC,63,55,62,0,62,NESW,P,,24,20,15
K20,1253,KLC3,84,29,63,0,63,,P,,19,17,13
K20,1315,KLC4,83,33,66,0,66,NS,P,,13,10,6
K20,1155,KLC3,77,37,50,0,50,NWSE,P,,52,25,15
K20,1255,KLC3,85,29,62,0,62,,P,,24,24,16
K20,1279,KLC2,81,57,65,0,65,,P,,22,21,19
K20,1102,KLC2,75,53,59,0,59,,O,N,27,23,10
K20,1179,KLC2,84,59,56,0,56,NESW,P,,58,18,16
K20,1295,KLC2,84,52,65,0,65,NS,P,,29,18,7
K20,1284,KLC2,92,52,63,0,63,NS,P,,24,21,14
K20,1289,KLC2,88,38,65,0,65,NWSE,O,NW,64,22,12
K20,1170,KLC3,76,35,52,0,52,NESW,O,NE,29,22,13
K20,1133,KLC3,84,28,49,0,49,NS,P,,34,23,21
K20,1151,KLC3,79,43,52,0,52,NS,P,,22,16,10
K20,1229,KLC3,93,35,55,0,55,NS,O,W,38,26,20
K20,1163,KLC3,95,52,50,0,50,NWSE,P,,26,20,11
K20,1136,KLC3,90,36,47,0,47,EW,O,E,35,16,15
K20,1149,KLC3,90,36,49,0,49,NWSE,O,N,61,45,23
K20,1239,KLC3,90,52,59,0,59,NESW,O,SW,85,45,17
K20,1044,KLB1,85,38,46,"1,5","47,5",NS,P,,16,11,5
K20,1245,KLC3,85,30,60,0,60,NS,P,,62,31,25
K20,1214,KLC3,80,43,55,0,55,,P,,24,22,12
K20,1035,KLB1,76,42,47,"1,5","48,5",NESW,O,W,36,25,15
K20,1047,KLB1,80,53,47,"1,5","48,5",EW,P,,32,25,20
K20,1283,KLC2,87,56,64,0,64,EW,P,,28,17,17
K20,1201,KLC2,83,55,59,0,59,EW,O,W,50,49,10
K20,1180,KLC2,82,59,57,0,57,NS,P,,32,19,11
K20,1165,KLC2,82,57,55,0,55,NWSE,O,NW,24,10,9
K20,1109,KLC2,79,56,55,0,55,NS,O,N,28,15,10
K20,11952,KLD12,,,,,,,,,8,6,2
K20,13630,KLD14,,,,,,,,,24,14,10
K20,12000,KLD10,,,,,,,,,6,5,1
K20,13293,KLD19,,,,,,,,,9,7,4
K20,1088,KLC2,77,78,52,0,52,NWSE,P,,65,30,5
K20,1106,KLC2,89,70,53,0,53,NWSE,O,NW,33,22,16
K20,1090,KLC2,81,74,54,0,54,EW,P,,27,16,8
K20,1105,KLC2,84,55,56,0,56,NS,O,S,15,12,8
K20,1054,KLC1,73,73,50,"1,5","51,5",EW,P,,47,21,5
K20,1237,KLC3,87,43,59,0,59,EW,C,,32,20,10
K20,1098,KLC1,93,79,54,0,54,NESW,O,SW,22,20,17
K20,1208,KLC3,82,50,55,0,55,NWSE,P,,24,16,16
K20,1264,KLC3,90,31,62,0,62,,P,,22,15,6
K20,1134,KLC3,83,34,48,0,48,NESW,O,SW,32,23,19
K20,1078,KLC1,85,75,55,0,55,NWSE,O,E,26,19,19
K20,1066,KLC1,94,64,49,"1,5","50,5",EW,P,,22,11,11
K20,48,KLC,68,47,60,0,60,EW,P,,23,16,10
K20,1246,KLC3,86,47,62,0,62,NS,C,,25,15,10
K20,1071,KLB1,90,10,39,0,39,NWSE,O,NW,20,18,17
K20,1093,KLC3,77,21,45,0,45,NS,P,,27,19,10
K20,1262,KLC3,87,45,62,0,62,EW,P,,31,27,20
K20,1232,KLC3,80,30,59,0,59,,O,W,35,33,24
K20,1186,KLC3,76,44,54,0,54,NESW,P,,24,11,9
K20,1086,KLC3,77,22,45,0,45,EW,O,W,17,15,15
K20,1171,KLC3,75,35,57,0,57,NS,P,,19,17,7
K20,1072,KLB1,92,22,43,0,43,,P,,22,19,15
K20,1060,KLC1,88,62,50,"1,5","51,5",NS,C,,30,15,10
K20,1031,KLB1,76,72,47,"1,5","48,5",NS,P,,22,21,13
K20,1176,KLC3,84,45,55,0,55,NS,P,,95,41,20
K20,1211,KLC3,95,28,48,0,48,EW,C,,38,31,20
K20,1251,KLC3,76,38,62,0,62,NS,P,,27,19,17
K20,1050,KLB1,83,43,47,"1,5","48,5",NS,O,N,26,20,6
K20,1075,KLB1,88,79,55,0,55,NESW,O,W,82,78,35
K20,13248,KLD4,,,,,,,,,18,9,7
K20,13625,KLD14,,,,,,,,,42,26,13
K20,1037,KLB1,80,27,45,"1,5","46,5",NS,O,N,25,22,17
K20,1126,KLC3,75,21,47,0,47,EW,O,W,14,10,4
K20,75,KLA1,82,50,-5,0,-5,NWSE,P,,85,11,8
K20,1233,KLC3,84,28,59,0,59,EW,O,W,50,30,18
K20,1256,KLC3,95,30,61,0,61,EW,O,E,50,34,21
K20,13351,KLC3,,,,,,,,,23,19,12
K20,13624,KLC3,,,,,,,,,32,22,17
K20,11928,KLC3,,,,,,,,,13,10,3
K20,13352,KLC3,,,,,,,,,22,17,12
K20,13330,KLC3,,,,,,,,,9,7,2
K20,12058,KLC1,,,,,,,,,14,13,8
K20,13320,KLC1,,,,,,,,,16,10,4
K20,12199,KLC1,,,,,,,,,26,15,5
K20,13322,KLC1,,,,,,,,,17,12,5
K20,13324,KLC1,,,,,,,,,10,7,4
K20,13321,KLC1,,,,,,,,,8,5,2
K20,13335,KLC3,,,,,,,,,17,10,5
K20,13331,KLC3,,,,,,,,,10,5,1
K20,11925,KLC3,,,,,,,,,17,11,3
K20,12260,KLC3,,,,,,,,,23,20,6
K20,13323,KLC1,,,,,,,,,20,11,10
K20,50204,KLB1,,,,,,,,,0,0,0
K20,11923,KLC3,,,,,,,,,15,11,6
K20,13332,KLC3,,,,,,,,,5,2,1
K20,11929,KLC3,,,,,,,,,9,7,3
K20,11927,KLC3,,,,,,,,,12,10,3
K20,13333,KLC3,,,,,,,,,8,7,2
K20,49808,KLC3,,,,,,,,,0,0,0
K20,13337,KLC3,,,,,,,,,19,14,8
K20,12198,KLB1,,,,,,,,,28,20,10
K20,1485,KLC9,70,45,"79,5",0,"79,5",,C,,10,10,7
K20,49699,KLD14,,,,,,,,,0,0,0
K20,12145,KLD18,,,,,,,,,16,14,4
K20,1464,KLC8,75,57,75,0,75,NESW,P,,70,18,0
K20,1799,KLC12,98,79,72,0,72,NS,P,,25,20,13
K20,1,KLC,58,29,78,0,78,EW,P,,45,30,15
K20,23,KLC,52,32,82,0,82,NWSE,P,,30,25,25
K20,50671,KLD10,,,,,,,,,0,0,0
K20,12023,KLE4,,,,,,,,,16,11,4
K20,12181,KLD26,,,,,,,,,6,3,1
K20,1722,KLC11,76,48,84,0,84,,P,,13,13,6
K20,1700,KLC10,82,54,81,0,81,NESW,P,,30,22,7
K20,1395,KLC6,85,63,69,0,69,EW,P,,23,23,14
K20,1696,KLC10,72,37,86,0,86,NWSE,O,NW,25,20,5
K20,1647,KLC10,88,42,79,0,79,,P,,3,2,2
K20,1664,KLC10,84,43,"79,5",0,"79,5",EW,O,NW,8,4,3
K20,12076,KLD13,,,,,,,,,15,11,4
K20,13154,KLD14,,,,,,,,,25,18,8
K20,51033,KLE2,,,,,,,,,0,0,0
K20,1820,KLC12,84,42,92,0,92,NS,P,,25,14,11
K20,1490,KLC9,74,40,"79,5",0,"79,5",NS,P,,20,13,12
K20,1652,KLC10,86,44,80,0,80,NWSE,O,SE,30,15,10
K20,50023,KLD14,,,,,,,,,0,0,0
K20,1666,KLC10,77,48,"80,5",0,"80,5",NESW,P,,23,18,12
K20,50784,KLD3,,,,,,,,,0,0,0
K20,13194,KLD13,,,,,,,,,11,7,2
K20,1576,KLC10,65,68,"77,5",0,"77,5",NS,O,S,9,6,3
K20,12055,KLD8,,,,,,,,,6,5,1
K20,12148,KLD18,,,,,,,,,7,7,2
K20,11891,KLE2,,,,,,,,,10,6,3
K20,12207,KLD13,,,,,,,,,23,14,7
K20,1571,KLC10,88,71,74,0,74,NWSE,O,NE,8,3,2
K20,12205,KLD13,,,,,,,,,26,21,5
K20,13157,KLD14,,,,,,,,,22,18,10
K20,13256,KLD4,,,,,,,,,10,5,4
K20,12062,KLD4,,,,,,,,,9,9,4
K20,13281,KLD19,,,,,,,,,5,5,5
K20,12155,KLD17,,,,,,,,,8,8,3
K20,13201,KLD12,,,,,,,,,17,10,9
K20,12127,KLD11,,,,,,,,,15,14,7
K20,12223,KLD11,,,,,,,,,9,8,4
K20,49939,KLD11,,,,,,,,,0,0,0
K20,13172,KLD11,,,,,,,,,16,13,5
K20,12053,KLD8,,,,,,,,,8,5,1
K20,12151,KLD18,,,,,,,,,5,4,1
K20,50463,KLD6,,,,,,,,,0,0,0
K20,12119,KLE6,,,,,,,,,8,7,2
K20,40530,KLF1,,,,,,,,,,,
K20,13229,KLD4,,,,,,,,,7,3,1
K20,49909,KLD8,,,,,,,,,0,0,0
K20,12240,KLD3,,,,,,,,,7,4,1
K20,13188,KLD13,,,,,,,,,10,6,2
K20,49571,KLD14,,,,,,,,,0,0,0
K20,13177,KLD11,,,,,,,,,18,12,3
K20,11989,KLD12,,,,,,,,,11,8,2
K20,12077,KLD13,,,,,,,,,13,12,5
K20,1610,KLC10,91,75,"74,5",0,"74,5",NS,O,S,18,12,7
K20,1844,KLC12,98,62,"76,5",0,"76,5",EW,P,,15,10,10
K20,11995,KLD10,,,,,,,,,13,12,4
K20,12004,KLD10,,,,,,,,,8,5,2
K20,12063,KLD4,,,,,,,,,9,7,2
K20,12084,KLD13,,,,,,,,,8,7,3
K20,13240,KLD4,,,,,,,,,20,8,7
K20,13174,KLD11,,,,,,,,,12,8,2
K20,11947,KLD12,,,,,,,,,9,7,3
K20,11978,KLD12,,,,,,,,,15,12,4
K20,59665,KLD27,,,,,,,,,0,0,0
K20,12044,KLD22,,,,,,,,,8,5,2
K20,12049,KLD8,,,,,,,,,10,7,3
K20,12202,KLD13,,,,,,,,,26,21,6
K20,12183,KLD26,,,,,,,,,4,3,1
K20,12047,KLD8,,,,,,,,,12,9,3
K20,50513,KLD4,,,,,,,,,0,0,0
K20,13627,KLD14,,,,,,,,,32,27,27
K20,11916,KLD14,,,,,,,,,21,17,4
K20,12109,KLD3,,,,,,,,,9,6,2
K20,11955,KLD19,,,,,,,,,11,8,3
K20,13277,KLD19,,,,,,,,,14,10,4
K20,13289,KLD19,,,,,,,,,16,11,8
K20,11960,KLD19,,,,,,,,,8,7,2
K20,11998,KLD10,,,,,,,,,10,7,2
K20,12002,KLD10,,,,,,,,,13,12,3
K20,12090,KLD13,,,,,,,,,7,7,2
K20,12079,KLD13,,,,,,,,,14,8,3
K20,12104,KLD3,,,,,,,,,14,7,3
K20,11934,KLD28,,,,,,,,,8,8,3
K20,12147,KLD18,,,,,,,,,7,7,3
K20,12197,KLD4,,,,,,,,,25,15,5
K20,50448,KLD6,,,,,,,,,0,0,0
K20,13203,KLD12,,,,,,,,,12,10,6
K20,13175,KLD11,,,,,,,,,12,11,6
K20,13212,KLD12,,,,,,,,,16,14,8
K20,12015,KLD11,,,,,,,,,11,11,3
K20,12209,KLD11,,,,,,,,,15,11,5
K20,12136,KLD11,,,,,,,,,7,6,2
K20,13200,KLD12,,,,,,,,,17,14,5
K20,12191,KLE4,,,,,,,,,26,17,5
K20,12137,KLD11,,,,,,,,,8,7,2
K20,11961,KLD19,,,,,,,,,7,6,2
K20,13193,KLD13,,,,,,,,,19,12,6
K20,13254,KLD4,,,,,,,,,13,8,5
K20,13286,KLD19,,,,,,,,,10,5,2
K20,13268,KLD19,,,,,,,,,15,12,5
K20,11954,KLD19,,,,,,,,,16,10,4
K20,13296,KLD19,,,,,,,,,12,7,7
K20,12149,KLD18,,,,,,,,,6,5,1
K20,13230,KLD4,,,,,,,,,7,4,2
K20,12248,KLD6,,,,,,,,,10,6,2
K20,13283,KLD19,,,,,,,,,12,9,3
K20,13279,KLD19,,,,,,,,,10,8,4
K20,12242,KLD19,,,,,,,,,10,10,2
K20,13186,KLD13,,,,,,,,,13,11,7
K20,13284,KLD19,,,,,,,,,7,6,2
K20,12081,KLD13,,,,,,,,,18,11,7
K20,12150,KLD18,,,,,,,,,8,3,1
K20,13236,KLD4,,,,,,,,,7,3,2
K20,13249,KLD4,,,,,,,,,11,6,5
K20,13261,KLD4,,,,,,,,,5,2,1
K20,13148,KLD14,,,,,,,,,32,22,14
K20,1852,KLC12,99,44,92,0,92,NWSE,O,NW,50,35,30
K20,49834,KLD4,,,,,,,,,0,0,0
K20,12052,KLD8,,,,,,,,,11,7,3
K20,13273,KLD19,,,,,,,,,13,5,2
K20,13339,KLD3,,,,,,,,,11,11,3
K20,13151,KLD14,,,,,,,,,26,17,9
K20,13233,KLD4,,,,,,,,,7,6,3
K20,50030,KLD3,,,,,,,,,0,0,0
K20,51018,KLD14,,,,,,,,,0,0,0
K20,13224,KLD4,,,,,,,,,7,4,2
K20,11977,KLD12,,,,,,,,,14,10,2
K20,11979,KLD12,,,,,,,,,10,8,2
K20,12128,KLD11,,,,,,,,,19,7,3
K20,13204,KLD12,,,,,,,,,12,11,5
K20,12011,KLD11,,,,,,,,,13,12,4
K20,12105,KLD3,,,,,,,,,8,6,2
K20,12133,KLD11,,,,,,,,,10,4,1
K20,13238,KLD4,,,,,,,,,4,3,1
K20,13253,KLD4,,,,,,,,,8,5,3
K20,13259,KLD4,,,,,,,,,4,4,2
K20,12195,KLD12,,,,,,,,,21,11,9
K20,11970,KLD12,,,,,,,,,15,14,10
K20,13282,KLD19,,,,,,,,,10,8,4
K20,11933,KLD28,,,,,,,,,10,7,3
K20,12107,KLD3,,,,,,,,,14,10,4
K20,13231,KLD4,,,,,,,,,5,4,2
K20,11971,KLD12,,,,,,,,,16,15,6
K20,12213,KLD11,,,,,,,,,10,9,4
K20,12156,KLD17,,,,,,,,,7,4,1
K20,11950,KLD12,,,,,,,,,8,6,2
K20,13206,KLD12,,,,,,,,,12,10,3
K20,13287,KLD19,,,,,,,,,7,7,2
K20,12083,KLD13,,,,,,,,,9,9,4
K20,12254,KLD5,,,,,,,,,6,5,2
K20,11915,KLD14,,,,,,,,,20,12,6
K20,10007,KLD13,,,,,,,,,0,0,0
K20,13166,KLD6,,,,,,,,,7,7,1
K20,11922,KLD21,,,,,,,,,7,5,2
K20,13295,KLD19,,,,,,,,,15,13,5
K20,12061,KLD4,,,,,,,,,15,7,4
K20,13223,KLD4,,,,,,,,,7,3,2
K20,13250,KLD4,,,,,,,,,8,4,4
K20,13271,KLD19,,,,,,,,,19,12,4
K20,13197,KLD13,,,,,,,,,10,9,2
K20,13274,KLD19,,,,,,,,,16,12,7
K20,13213,KLD12,,,,,,,,,15,12,7
K20,12012,KLD11,,,,,,,,,18,13,3
K20,12153,KLD17,,,,,,,,,15,11,6
K20,12033,KLE4,,,,,,,,,5,4,2
K20,12165,KLD27,,,,,,,,,6,5,2
K20,49973,KLD27,,,,,,,,,0,0,0
K20,49940,KLD10,,,,,,,,,0,0,0
K20,13276,KLD19,,,,,,,,,13,9,5
K20,12204,KLD13,,,,,,,,,21,11,8
K20,13874,KLD18,,,,,,,,,14,11,8
K20,13257,KLD4,,,,,,,,,5,3,3
K20,11892,KLE2,,,,,,,,,13,7,3
K20,13156,KLD14,,,,,,,,,24,18,11
K20,12085,KLD13,,,,,,,,,12,7,5
K20,12252,KLD5,,,,,,,,,13,10,3
K20,12157,KLD27,,,,,,,,,19,11,7
K20,13291,KLD19,,,,,,,,,18,16,7
K20,49772,KLD6,,,,,,,,,0,0,0
K20,12235,KLD3,,,,,,,,,5,4,1
K20,13338,KLD3,,,,,,,,,16,6,5
K20,50469,KLD28,,,,,,,,,0,0,0
K20,12035,KLE4,,,,,,,,,8,6,2
K20,11957,KLD19,,,,,,,,,12,10,3
K20,12080,KLD13,,,,,,,,,15,10,2
K20,13185,KLD22,,,,,,,,,10,10,6
K20,50455,KLD3,,,,,,,,,0,0,0
K20,11997,KLD10,,,,,,,,,10,9,2
K20,12184,KLD21,,,,,,,,,24,10,6
K20,13290,KLD19,,,,,,,,,16,14,9
K20,12206,KLD13,,,,,,,,,45,24,11
K20,49698,KLD10,,,,,,,,,0,0,0
K20,49694,KLD27,,,,,,,,,0,0,0
K20,13348,KLD27,,,,,,,,,35,28,12
K20,50471,KLD3,,,,,,,,,0,0,0
K20,11958,KLD19,,,,,,,,,8,6,3
K20,50641,KLD10,,,,,,,,,0,0,0
K20,12182,KLD26,,,,,,,,,6,4,1
K20,13292,KLD19,,,,,,,,,15,13,4
K20,12152,KLD18,,,,,,,,,6,4,1
K20,1546,KLC10,70,47,"82,5",0,"82,5",,SV,E,28,18,16
K20,36,KLC,66,27,88,0,88,NS,O,S,34,20,18
K20,1713,KLC10,82,53,82,0,82,NS,P,,26,24,17
K20,1586,KLC10,85,53,"78,5",0,"78,5",,V,,16,16,10
K20,1403,KLC6,80,76,68,0,68,NS,O,S,17,11,6
K20,1463,KLC8,85,65,71,0,71,NS,P,,62,50,17
K20,1414,KLC7,60,69,73,0,73,NS,P,,54,51,20
K20,1643,KLC10,89,43,"79,5",0,"79,5",NWSE,C,,23,16,8
K20,50,KLC,59,60,79,0,79,NESW,C,,142,38,10
K20,11965,KLD21,,,,,,,,,16,12,6
K20,13220,KLD4,,,,,,,,,7,4,2
K20,13262,KLD4,,,,,,,,,4,3,1
K20,13345,KLD14,,,,,,,,,23,14,8
K20,13611,KLD10,,,,,,,,,16,15,10
K20,13237,KLD4,,,,,,,,,6,3,2
K20,13153,KLD14,,,,,,,,,22,12,6
K20,11993,KLD10,,,,,,,,,15,11,6
K20,13191,KLD13,,,,,,,,,19,18,6
K20,13626,KLD14,,,,,,,,,0,0,0
K20,12108,KLD3,,,,,,,,,11,7,2
